id,created_at,text
1435128850887757825,2021-09-07 06:32:36,"Valtteri Bottas ke Alfa Romeo di F1 2022, Keluar dari Bayang-bayang Hamilton? https://t.co/fn56u7wrbs #TempoSport"
1435128843560308736,2021-09-07 06:32:34,Jadwal Tinju: Evander Holyfield Gantikan Oscar De La Hoya Hadapi Vitor Belfort https://t.co/ntenn2LH6t #TempoSport
1435128836677533701,2021-09-07 06:32:32,Jadwal Bulu Tangkis Live: PBSI Gelar Simulasi Pertandingan Beregu 7-8 September https://t.co/IQCFKJ3LrQ #TempoSport
1435126641521356801,2021-09-07 06:23:49,El Savador menjadi negara pertama di dunia yang meresmikan Bitcoin sebagai alat pembayaran yang sah. #TempoDunia https://t.co/PkVzQSzxd1
1435125710067093504,2021-09-07 06:20:07,"Lelang minuman ramuan Rizky Febrian ini, akhirnya dimenangkan oleh Crazy Rich Bandung, Doni Salmanan yang memberika… https://t.co/aI0dBDmyPZ"
1435124461703888897,2021-09-07 06:15:09,Total 23 unit mobil pemadam kebakaran dengan 100 orang personel Damkar dikerahkan untuk memadamkan api yang melalap… https://t.co/rQLgeiOltE
1435123178083262465,2021-09-07 06:10:03,Ketua MPR Bambang Soesatyo mengatakan gagap teknologi atau gaptek jadi alasan mengapa banyak pejabat berusia di ata… https://t.co/CiGLnRg3eo
1435122347149692934,2021-09-07 06:06:45,Direktur Eksekutif Amnesty International Indonesia meyakini bahwa aktor intelektual dalam kasus pembunuhan Munir ma… https://t.co/uuVntQ3Snj
1435119684819427336,2021-09-07 05:56:10,Apakah mungkin menciptakan kembali dinosaurus dengan menggunakan DNA seperti di film Jurasic Park? Simak penjelasan… https://t.co/lE9rXasqkt
1435117405949206531,2021-09-07 05:47:07,"LCGC Kena PPnBM 3 Persen, Toyota dan Honda: Masih Kompetitif https://t.co/jO3R8b7cJF #TempoOtomotif"
1435117398844006400,2021-09-07 05:47:05,"Grand Final Kontes Mekanik Federal Oil 2021, Simak Pemenangnya https://t.co/Ul2xrNIXIJ #TempoOtomotif"
1435117391684390912,2021-09-07 05:47:04,Produksi Tesla Cybertruck Kembali Ditunda https://t.co/5NUkCjEQFa #TempoOtomotif
1435115944691453954,2021-09-07 05:41:19,"Selain meninjau langsung pelaksanaan vaksinasi Covid-19 massal di beberapa tempat, Presiden Jokowi juga akan meresm… https://t.co/uov2USocOW"
1435114630041407488,2021-09-07 05:36:05,"Hai! Namaku Tara

Ayo chat dengan Tara di Line https://t.co/ZEdgB8P171. Dapatkan informasi terbaru dan terpercaya v… https://t.co/0PJ8sZpfys"
1435113738877632514,2021-09-07 05:32:33,5 Cara Rumahan untuk Mencegah Uban Muncul di Usia Muda https://t.co/WFowyfwUn0 #TempoCantik
1435113366607982597,2021-09-07 05:31:04,"Jakarta, Medan dan Bali akan Dipromosikan Jadi Tujuan Wisata Kesehatan https://t.co/TYEA2wBKoM #TempoTravel"
1435113359511207940,2021-09-07 05:31:02,Wisata ke Pedalaman Papua Tetap Bisa Akses Internet Sepuasnya Rp 50 Ribu https://t.co/T1znOoAaZw #TempoTravel
1435112540862701568,2021-09-07 05:27:47,"Selama 70 tahun pemerintahan Uni Soviet, orang di dalam atau di luar Rusia biasa menyebut kota bersejarah ini denga… https://t.co/gojSHZBwmr"
1435110109131141123,2021-09-07 05:18:07,Sejarah Tinju 7 September: Mike Tyson Raih Gelar Terakhir Diiringi Suara Sumbang https://t.co/EF7zFwFAqY #TempoSport
1435110101447184389,2021-09-07 05:18:05,"US Open: Kalahkan Jenson Brooksby, Novak Djokovic Melaju ke Perempat Final https://t.co/FIz2zoPiej #TempoSport"
1435109590396391426,2021-09-07 05:16:04,"Proses seleksi calon anggota Badan Pemeriksa Keuangan (BPK) tengah menuai polemik. Penyebabnya, ada dua nama calon… https://t.co/6FZ1AYi7fu"
1435108960030236674,2021-09-07 05:13:33,"""Aku pernah ditanya sama teman kenapa tidak melakukan hubungan seks, zaman sekarang lho ini kan bukan masalah besar… https://t.co/1ZwZrVwBx7"
1435108341194235908,2021-09-07 05:11:06,Presiden Barcelona Buka Alasan Lepas Antoine Griezmann ke Atletico Madrid https://t.co/2Hkd30T3UW #TempoBola
1435108333871009795,2021-09-07 05:11:04,Cristiano Ronaldo Diprediksi Baru Akan Menjalani Debut di Laga Liga Champions. https://t.co/8q7Soo4YZ9 #TempoBola
1435108326799339520,2021-09-07 05:11:02,Jesse Lingard Dianggap Siap Bersaing di Manchester United https://t.co/UXQSemA6y2 #TempoBola
1435106683072565250,2021-09-07 05:04:30,"Jika kamu sedang sangat merindukan seseorang, Cantika himpun sederet kutipan untuk mengungkapkan perasaan rindu kam… https://t.co/fv3bVX6UiQ"
1435105620999360518,2021-09-07 05:00:17,"Abdurrahman Wahid atau Gus Dur, dikenal sebagai seorang presiden yang memiliki dedikasi tinggi terhadap penegakan H… https://t.co/6mGooMBahw"
1435104576839905281,2021-09-07 04:56:08,"Viral di media sosial ratusan emak-emak berkumpul dan melakukan senam bersama di kawasan Puri Indah, Kembangan, Jak… https://t.co/JdA8IhGef1"
1435104174253887488,2021-09-07 04:54:32,"Tolak Hubungan Seks Sebelum Menikah, Prilly Latuconsina: Aku Cinta Sama Diriku https://t.co/X4o7qgOhiM #TempoCantika"
1435104008742453249,2021-09-07 04:53:53,Aaliyah Massaid menghadirkan versi duet dari single “Tak Searah” bersama Anrez Adelio. Keduanya menyanyikan “Tak Se… https://t.co/PcZSdBlObh
1435103821018001410,2021-09-07 04:53:08,Menteri Dalam Negeri Tito Karnavian menginstruksikan pelonggaran makan di tempat alias dine-in di Jakarta selama pe… https://t.co/dkzZHuTz7s
1435102528677433345,2021-09-07 04:48:00,Presenter Hesti Purwadinata mengutarakan ketidaknyamanannya melihat glorifikasi terhadap Saipul Jamil yang baru beb… https://t.co/QyOBeCEVE9
1435101806204387328,2021-09-07 04:45:08,"Aktris Angelina Jolie mengaku pernah bertengkar dengan mantan suaminya, Brad Pitt, karena aktor itu bekerja dan ter… https://t.co/9hzNs6Ooti"
1435099910622244866,2021-09-07 04:37:36,Rapper Cardi B umumkan kelahiran anak keduanya yang berjenis kelamin laki-laki lewat akun Instagram-nya.… https://t.co/ONBZ98m1jp
1435099367979958272,2021-09-07 04:35:26,"Menteri Pemberdayaan Perempuan dan Perlindungan Anak, Bintang Puspayoga meminta agar media tidak mengglorifikasi pe… https://t.co/p1ySTcz4nH"
1435098643166482433,2021-09-07 04:32:34,"Ganjil Genap Diperpanjang Sesuai PPKM Level 3, Skema Penjagaan Diubah https://t.co/g0NN3auJsZ #TempoOtomotif"
1435098636250075142,2021-09-07 04:32:32,Menpora: Atlet Paralimpiade Akan Diterima Presiden Jokowi Usai Jalani Karantina https://t.co/QhWhq7mhGn #TempoSport
1435098291369242625,2021-09-07 04:31:10,Baim Wong mengaku kesal jika ada netizen yang menganggap YouTuber sepertinya menjadikan segala sesuatu di hidupnya… https://t.co/QTQoma9glA
1435097251316047872,2021-09-07 04:27:02,"Sebabnya saat berperan sebagai Rocky Blue di serial televisi Shake It Up (2010) di Disney Channel, Zendaya belum pe… https://t.co/fjgQNa47iU"
1435093102813843457,2021-09-07 04:10:33,"Pemerintah menetapkan, mulai 14 September, penggunaan aplikasi PeduliLindungi bakal diterapkan di supermarket dan h… https://t.co/dRfzaavGng"
1435092448355635204,2021-09-07 04:07:57,"Mengutip laman https://t.co/nSElfh8C9d, dokter spesialis kejiwaan dari Rumah Sakit Hasan Sadikin Bandung, Teddy Hid… https://t.co/n8qKCGv5Wf"
1435091216060739586,2021-09-07 04:03:03,7 Jenis Gangguan Makan dan Cara Mengenali Gejalanya https://t.co/52KMGHLfbP #TempoCantik
1435091185538797568,2021-09-07 04:02:55,Trans TV minta maaf karena sudah mengundang Saipul Jamil untuk jadi bintang tamu di program Kopi Viral. #TempoSeleb https://t.co/oKjQSzwF0z
1435090713234993157,2021-09-07 04:01:03,Sedang Merasakan Rindu yang Dalam? Ungkapkan dengan Kutipan Manis Ini https://t.co/W6JU3J0zTL #TempoCantika
1435089358864850944,2021-09-07 03:55:40,"""Asli dari kemarin mau komenin ini, gak abis pikir bisa-bisanya keluar penjara dikalungin bunga?! Dadah-dadah sumri… https://t.co/nsXJeb38QK"
1435088444120723458,2021-09-07 03:52:02,"Selain Saipul Jamil, ini beberapa nama selebriti yang pernah tersandung kasus pedofilia. #TempoSeleb https://t.co/D670NqpqXe"
1435086910934765570,2021-09-07 03:45:56,RT @tempodotco: Lebih dari 100 tokoh dengan berbagai latar belakang mendesak Presiden Jokowi untuk membongkar aktor intelektual pembunuhan…
1435086839023423489,2021-09-07 03:45:39,RT @tempodotco: Pemprov DKI Jakarta memperbanyak lokasi fasilitas kesehatan (faskes) yang melayani vaksinasi Covid-19 jenis Pfizer dan Mode…
1435086184854609921,2021-09-07 03:43:03,"National Resistance Front of Afghanistan (NRFA), Ahmad Massoud, menolak klaim kemenangan Taliban di lembah Panjshir… https://t.co/uzpmmuTp1F"
1435084057277206533,2021-09-07 03:34:36,"""Penyebaran HIV / AIDS terus bergerak naik, tapi lembaga-lembaga donor dan LSM untuk penanggulangan penyakit ini su… https://t.co/ynBJCnhAzO"
1435083802586464265,2021-09-07 03:33:35,HPM: Mobil Listrik Honda e Belum akan Masuk Indonesia https://t.co/cV0keeXWtk #TempoOtomotif
1435083795867209731,2021-09-07 03:33:34,Geely Rekrut Mantan Kepala Desain Bentley https://t.co/E16luBK3c1 #TempoOtomotif
1435083788652990464,2021-09-07 03:33:32,"Ganjil Genap Berlaku Mulai Hari Ini, Polda Metro Tilang Langsung Pelanggar https://t.co/mTLKgPWPvN #TempoOtomotif"
1435080162433851398,2021-09-07 03:19:07,Kebanyakan Gula dan Kurang Kalori Bikin Sistem Imunitas Tubuh Menurun https://t.co/vMTClKczUa #TempoCantik
1435080155341340676,2021-09-07 03:19:06,Zendaya Ingin Simpan Cincin Bulgari Favorit untuk Cucunya di Masa Depan https://t.co/FR3CixhgK7 #TempoCantik
1435080148529795079,2021-09-07 03:19:04,Menpora: Pencapaian Atlet Paralimpiade Sejajar Keberhasilan di Olimpiade https://t.co/ZhSG2nChAf #TempoSport
1435080141336498179,2021-09-07 03:19:02,Kekalahan Manny Pacquiao dari Yordenis Ugas Buat 2 Pelatihnya Saling Berseteru https://t.co/vQnkomPK2I #TempoSport
1435080132398514178,2021-09-07 03:19:00,Pakar dari Universitas Gadjah Mada membagikan poin-poin penting agar penderita diabetes bisa mengatur gula darahnya… https://t.co/gsC4ZiUJDx
1435079650934358022,2021-09-07 03:17:05,"Negara-negara Ini Jarang Alami Matahari Terbenam, Bahkan Hingga 76 Hari https://t.co/VUm32nFl2O #TempoTravel"
1435079643212566529,2021-09-07 03:17:04,Kota Batam Rampungkan Vaksinasi untuk Pelaku Wisata https://t.co/qaEGx2n9av #TempoTravel
1435079636224983047,2021-09-07 03:17:02,"Uniknya Berhitung Ala Suku Bauzi Papua, Panjang Menyebut Angka 16 https://t.co/gOBNaamo9C #TempoTravel"
1435078520854618113,2021-09-07 03:12:36,"Ernest Prakasa sedang menjual satu unit apartemen miliknya di wilayah Kemang, Jakarta Selatan. Untuk transaksi ters… https://t.co/heeqeEBa5S"
1435077203377623046,2021-09-07 03:07:22,Kuasa hukum terduga pelaku pelecehan seksual pegawai KPI minta polisi membuktikan peristiwa penelanjangan korban.… https://t.co/iwAE5zfLh7
1435076238360514569,2021-09-07 03:03:32,Mungkin tak banyak perokok memahami perbedaan antara nikotin dan Tar serta dampak bagi kesehatan. Simak penjelasan… https://t.co/013OpgR28k
1435075122264625157,2021-09-07 02:59:06,Liga 1: Jacksen Pastikan Persipura Jayapura Tak Akan Rekrut Konate dan Zah Rahan https://t.co/y5JvDLkJZw #TempoBola
1435075115226521602,2021-09-07 02:59:04,Kata Hanif Sjahbandi Soal Gol buat Arema FC di Pekan Pertama Liga 1 https://t.co/CGJ9tsOsOA #TempoBola
1435075107530035202,2021-09-07 02:59:02,Penjualan Jersey Cristiano Ronaldo Lampaui Rekor Lionel Messi https://t.co/9ARvnycQSz #TempoBola
1435074610223980546,2021-09-07 02:57:04,Anggota Komisi Hukum DPR Arsul Sani menyatakan siap membantu Ombudsman dan Komnas HAM dengan mendorong pertemuan de… https://t.co/SQbXJEmcEU
1435073113549459457,2021-09-07 02:51:07,"Bernuansa Sentimental, Aaliyah Massaid Rilis Single Bareng Anrez Adelio https://t.co/Y7ghNQFBE6 #TempoCantika"
1435073106700222466,2021-09-07 02:51:05,"Gara-gara Harvey Weinstein, Angelina Jolie Pernah Bertengkar dengan Brad Pitt https://t.co/vRQCiCM3x5 #TempoCantika"
1435073099423105027,2021-09-07 02:51:03,"Akhir Pekan Kemarin, Cardi B Melahirkan Anak Kedua Berjenis Kelamin Laki-laki https://t.co/mxgf1BpyMZ #TempoCantika"
1435071870345244672,2021-09-07 02:46:10,RT @korantempo: Wakil Ketua DPR Azis Syamsuddin ditengarai punya peran penting dalam kasus Tanjungbalai. KPK terus mengumpulkan bukti-bukti…
1435071056650199042,2021-09-07 02:42:56,"""Saya menilai untuk menghadirkan PPHN cukup melalui UU atau cara maksimal dengan TAP MPR, sehingga tidak perlu dila… https://t.co/w2evyNJlZV"
1435070267957465088,2021-09-07 02:39:48,RT @korantempo: Sekelompok penyidik KPK mengendus keberadaan Harun Masiku di dalam negeri. Tidak dapat bergerak karena berstatus nonaktif a…
1435069114108637186,2021-09-07 02:35:13,"RT @korantempo: Kematian Munir menyeret sederet tersangka, termasuk Pollycarpus Budihari Priyanto sebagai pelaku lapangan. Pemberi perintah…"
1435068492709916675,2021-09-07 02:32:45,"Biaya pengembangan sebuah game untuk PS5 terbaru sekitar US$ 200 juta (Rp 2,8 triliun). #TempoTekno https://t.co/RfrhPl39Va"
1435067082563997696,2021-09-07 02:27:09,Wakil Ketua LPSK menilai bahwa glorifikasi oleh stasiun televisi terhadap Saipul Jamil bukan hanya tanda hilangnya… https://t.co/9iY03dSWoJ
1435066296429780992,2021-09-07 02:24:01,RT @korantempo: Tiga dari tujuh komisioner Komnas HAM menilai pembunuhan Munir merupakan pelanggaran HAM berat karena termasuk kejahatan ke…
1435062390970720259,2021-09-07 02:08:30,Presiden Jokowi meminta masyarakat untuk selalu waspada dalam menghadapi pandemi Covid-19. #TempoNasional https://t.co/DzhpoZG0LA
1435061229563699201,2021-09-07 02:03:53,Pemprov DKI Jakarta memperbanyak lokasi fasilitas kesehatan (faskes) yang melayani vaksinasi Covid-19 jenis Pfizer… https://t.co/8x9ntuRGdQ
1435060128265359362,2021-09-07 01:59:31,"Dalam siaran resmi DPP Partai Demokrat, AHY per Senin tercatat sebagai mahasiswa S3 di Universitas Airlangga untuk… https://t.co/sSEWj49u2A"
1435059855224541186,2021-09-07 01:58:26,RT @korantempo: Pegiat HAM menagih janji Presiden Joko Widodo untuk menuntaskan kasus pembunuhan Munir. Aktor intelektualis kasus Munir saa…
1435058972327743491,2021-09-07 01:54:55,Presiden Jokowi mengingatkan masyarakat agar tak euforia berlebihan dengan mulai menurunnya kasus Covid-19 di Indon… https://t.co/tyht7Vk4Rc
1435058183853146116,2021-09-07 01:51:47,"Berikut detail aturan perjalanan di wilayah PPKM level 2, 3, dan 4 yang berlaku untuk penumpang angkutan umum maupu… https://t.co/5sdnoyMxEE"
1435057056717758468,2021-09-07 01:47:19,Wakil Ketua Komisi III DPR Ahmad Sahroni mengkritik sambutan positif yang dilakukan oleh stasiun televisi terhadap… https://t.co/SozbfL9NjA
1435053827477020678,2021-09-07 01:34:29,"RT @korantempo: Tujuh belas tahun berlalu, dalang pembunuhan pejuang hak asasi manusia Munir Said Thalib belum juga terungkap. Janji Presid…"
1435051003716407308,2021-09-07 01:23:15,"Dalam kebijakan terbarunya, Taliban memisahkan barisan kursi untuk siswa pria dan perempuan di sekolah dengan tirai… https://t.co/DqD5pUaG2w"
1435049957543669765,2021-09-07 01:19:06,"BMW Keluarkan Mobil Listrik Daur Ulang i Vision Circular, Body Tanpa Cat https://t.co/dm2nLVQA6K #TempoOtomotif"
1435049949863964677,2021-09-07 01:19:04,"Pemesanan Harley-Davidson Pan America 1250 Dibuka, Lihat Hebatnya https://t.co/UiamOADr2w #TempoOtomotif"
1435049942741970949,2021-09-07 01:19:02,Volkswagen Pasangi Bioskop Mini di VW https://t.co/SIjuB6Z7oJ https://t.co/JnIWBRjVGC #TempoOtomotif
1435049711996530697,2021-09-07 01:18:07,"Perdana Syuting Serial Televisi, Zendaya Menolak Adegan Ciuman https://t.co/oBwfBZRNyO #TempoCantika"
1435049705214382085,2021-09-07 01:18:06,Yogyakarta Ingin Pikat Wisatawan Mancanegara Lewat Wisata Seni https://t.co/6sL6PgYc6s #TempoTravel
1435049698390204421,2021-09-07 01:18:04,Mau Wisata ke Bromo Saat PPKM? Simak Dulu 12 Aturan Ini https://t.co/Gv6D8c0JUj #TempoTravel
1435049050487754752,2021-09-07 01:15:30,"Lama tak terdengar, nama taipan Kaharudin Ongko kembali mencuat ke permukaan setelah Satgas BLBI memanggilnya untuk… https://t.co/n00ho4hSGU"
1435048166957617152,2021-09-07 01:11:59,"Patung Jenderal Konfederasi Robert E. Lee, yang merupakan tokoh perbudakan, di Richmond, Virginia, dan juga pusat p… https://t.co/TH2Fb5X03t"
1435046328157933571,2021-09-07 01:04:41,Medali PON Papua Dilengkapi Fitur Canggih Chip Pengaman Otentik https://t.co/5JhX0owLv8 #TempoSport
1435046321497378818,2021-09-07 01:04:39,US Open: Belinda Bencic dan Alexander Zverev Lolos ke Babak Perempat Final https://t.co/BosjRMY2XS #TempoSport
1435046314652307456,2021-09-07 01:04:37,WNBA Rilis Daftar 25 Pemain Bola Basket Putri Terbaik Sepanjang Masa https://t.co/SOTBQxjpIM #TempoSport
1435046307727478784,2021-09-07 01:04:36,"New York Fashion Week Kembali Digelar, Wajib Vaksin dan Dianjurkan Pakai Masker https://t.co/DdC4MTeOVr #TempoCantik"
1435046301045952514,2021-09-07 01:04:34,Area Wajah yang Sering Dilupakan saat Memakai Tabir Surya https://t.co/fqEC18u9Fi #TempoCantik
1435046294125367299,2021-09-07 01:04:33,"Melahirkan Anak Kedua, Cardi B : Senang Akhirnya Bertemu Putra Kami https://t.co/7U7GYaax4E #TempoCantik"
1435045426885914627,2021-09-07 01:01:06,Bursa Transfer: Manchester United Incar Declan Rice dari West Ham United https://t.co/1kGjmZhTP7 #TempoBola
1435045420149788674,2021-09-07 01:01:04,"Jadwal Bola 7 September: Portugal, Prancis, Belanda di Kualifikasi Piala Dunia https://t.co/o34Sjcrx2Y #TempoBola"
1435045412780474370,2021-09-07 01:01:02,Mantan Bek Timnas Prancis Jean-Pierre Adams Meninggal Setelah Koma 40 Tahun https://t.co/BMEeDBoI1q #TempoBola
1435044442524712961,2021-09-07 00:57:11,Pada tanggal 12 November 2004 Badan Forensik Belanda mengeluarkan hasil autopsi yang mengejutkan. Munir tewas akiba… https://t.co/UGzPNeAwAN
1435042265517359104,2021-09-07 00:48:32,"Dear Orang Tua, Ketahui 3 Jenis Pedofilia yang Harus Diwaspadai https://t.co/KBsVTYei7W #TempoCantika"
1435041576984596484,2021-09-07 00:45:48,Lebih dari 100 tokoh dengan berbagai latar belakang mendesak Presiden Jokowi untuk membongkar aktor intelektual pem… https://t.co/FYNGQD3Igg
1435040610486870021,2021-09-07 00:41:57,Maskapai penerbangan Citilink Indonesia menggelar promo layanan gratis PCR atau Rapid Test Antigen di 19 kota keber… https://t.co/ikuf9sMkXq
1435039696560685057,2021-09-07 00:38:20,"Saat Gubernur Jawa Timur Khofifah Indar Parawansa berkunjung ke Amerika Serikat, Ia kaget melihat sepotong kedebong… https://t.co/NsR68v7d6d"
1434953805964070918,2021-09-06 18:57:02,"Gali Terowongan, 6 Warga Palestina Kabur dari Penjara Israel di Shawshank https://t.co/eY7bDUC5mk #TempoVideo"
1434952551598755841,2021-09-06 18:52:03,Wanita Afghanistan Nekat Gelar Aksi Demo di Tengah Kekuasaan Taliban https://t.co/jXqIfOQel8 #TempoFoto
1434925755679444997,2021-09-06 17:05:34,"Ketahui Masalah Rambut Berminyak, Cenderung Lepek dan Tidak Berkilau https://t.co/RubC1Xm04i #TempoCantika"
1434925748632969216,2021-09-06 17:05:32,"Pernah Berjerawat Parah, Ariel Tatum Sempat Menangis Saat Berkaca https://t.co/xADeASalqA #TempoCantika"
1434924131904987139,2021-09-06 16:59:07,"Jokowi: Covid-19 Tak akan Hilang Secara Total, Jangan Euforia Berlebihan https://t.co/4aGZHOAJmu #TempoNasional"
1434924123902263296,2021-09-06 16:59:05,Jokowi Minta Kabinetnya Mulai Mewaspadai Covid-19 Varian Mu https://t.co/kL774nhsiH #TempoNasional
1434921220370092032,2021-09-06 16:47:33,Rasakan Perawatan Kulit dengan Kesegaran Pulau Jeju https://t.co/ZP7uv4iERy #TempoCantik
1434920094207918087,2021-09-06 16:43:04,Para Zombie Gentayangi Ajang Festival Film Venice https://t.co/xMsdEJOA1Z #TempoFoto
1434917573225680898,2021-09-06 16:33:03,"Izin Jutaan Hektare Hutan Tak Aktif, Gubernur Kalteng Sentil Dirjen di Jakarta https://t.co/0spVHomPW7 #TempoTekno"
1434917330098671620,2021-09-06 16:32:05,Liga 1: Kenapa Boaz Solossa Tak Dimainkan Borneo FC Saat Melawan Persebaya? https://t.co/1XFkLsGE5z #TempoBola
1434917323148726274,2021-09-06 16:32:03,Liga 1: Alasan Pelatih Borneo FC Tak Kunjung Mainkan Boaz Solossa https://t.co/77xQNX7Gud #TempoBola
1434916613136916480,2021-09-06 16:29:14,Polisi Tak Lagi Jaga Titik Masuk Ganjil Genap Mulai Besok https://t.co/0BuThyOlzb #TempoMetro
1434916606111481857,2021-09-06 16:29:13,"217 Kasus Covid-19 Ditemukan di Jakarta Hari ini, Positivity Rate 3,2 Persen https://t.co/X63RNRMKLg #TempoMetro"
1434916598830170126,2021-09-06 16:29:11,"Pelanggaran PPKM, Wagub: Siapa pun Bekingnya Akan Ditindak https://t.co/51neOONnHN #TempoMetro"
1434916591930511364,2021-09-06 16:29:09,"4 Titik Crowd Free Night: SCBD, Sudirman-Thamrin, Kemang dan Asia-Afrika https://t.co/Lpz8PbrmWY #TempoMetro"
1434916584791822340,2021-09-06 16:29:07,"Selain Dibekukan Izinnya, Holywings Kemang Juga Didenda Rp 50 Juta https://t.co/j8YSLmW3qJ #TempoMetro"
1434916577766350848,2021-09-06 16:29:06,"Canggih, Singapura Gunakan Robot untuk Awasi Kerumunan di Mal https://t.co/xqJTIVXJHE #TempoFoto"
1434916570501771264,2021-09-06 16:29:04,Warga Gunakan Perahu untuk Terobos Banjir Kotawaringin Timur https://t.co/sDYeEGqVLK #TempoFoto
1434916563417657352,2021-09-06 16:29:02,"PPKM Kembali Diperpanjang, Yogyakarta Turun Level 3 https://t.co/nriE0Xzr6i #TempoFoto"
1434909031965945861,2021-09-06 15:59:07,"Sebanyak 3,9 juta orang telah mendaftar program Kartu Prakerja gelombang 19 https://t.co/m82QGZ99GN #TempoBisnis"
1434909025041223681,2021-09-06 15:59:05,BRI kembali mencatatkan prestasi gemilang atas raihan penghargaan utama dari IDX Channel Anugerah Inovasi Indonesia… https://t.co/1NmeN3dVUJ
1434909018015764486,2021-09-06 15:59:03,Luhut Binsar Pandjaitan mengatakan secara keseluruhan indikator transmisi Covid-19 mengalami perbaikan. https://t.co/LrDUppEF1g #TempoBisnis
1434909010839306252,2021-09-06 15:59:02,Pemerintah resmi memperpanjang kebijakan PPKM di luar Jawa Bali dari 7 sampai 20 September 2021. https://t.co/KS92pxr06a #TempoBisnis
1434906381321072641,2021-09-06 15:48:35,"Dinas Kehutanan Sita 3000 Meter Kubik Kayu di Palangka Raya dari HTI, Kenapa? https://t.co/08h4nCboTR #TempoTekno"
1434906374194925570,2021-09-06 15:48:33,"Tim ITB Bikin Alat Oksigen untuk Medis, Teknologinya akan Dibuka Bebas https://t.co/feJW48ycxg #TempoTekno"
1434898723100786689,2021-09-06 15:18:09,Qarrar Firhand Ali Bakal Bertolak ke Italia untuk Memperdalam Ilmu Balap https://t.co/HGepv82X2i #TempoSport
1434898715978780672,2021-09-06 15:18:07,NPC Indonesia Minta Pemda Perhatikan Pembinaan Atlet Difabel https://t.co/9xPsgdveuy #TempoSport
1434898708684886024,2021-09-06 15:18:05,"Kembali Raih Emas, Ini Sejarah Perolehan Medali Indonesia di Paralimpiade https://t.co/bihRQ6shKa #TempoSport"
1434898701747511296,2021-09-06 15:18:04,"Indoneisa Pertama Menjajal Battlefield Mobile Versi Uji Coba, Registrasi Dulu https://t.co/bzptsiuHW0 #TempoTekno"
1434898694759796738,2021-09-06 15:18:02,"Waspadai Trojan Mobile Banking, Pencurian Dana Langsung dari Rekening https://t.co/n7kz50xoOW #TempoTekno"
1434898479327838211,2021-09-06 15:17:11,"Suka Menyenangkan Orang Lain, Tanda Tidak Percaya Diri https://t.co/T3sKKLYlpu #TempoGaya"
1434898472453304326,2021-09-06 15:17:09,Pentingnya Kesadaran Deteksi Dini Kanker Prostat https://t.co/Bb2atf5w2d #TempoGaya
1434898465201344513,2021-09-06 15:17:07,Empat Jenis Perangkat Prostesis yang Biasa Dipakai Penyandang Disabilitas https://t.co/JaQGjUrvh0 #TempoGaya
1434898458415034371,2021-09-06 15:17:06,"Mahasiswa Ingin Coba Usaha, Perhatikan Kiat Berikut https://t.co/1n1e3pos40 #TempoGaya"
1434898451196563459,2021-09-06 15:17:04,Tanda Diabetes yang Muncul di Kaki https://t.co/4v3rIkijtL #TempoGaya
1434898444078891009,2021-09-06 15:17:02,Produsen Sepeda Motor Listrik Bentuk Konsorsium Pertukaran Baterai https://t.co/of8mFRdkRV #TempoOtomotif
1434895077176795146,2021-09-06 15:03:40,"Serena Williams Ungkap Hal Favorit saat Kencan dengan Suami, Alexis Ohanian https://t.co/Re9ewAfc3T #TempoCantik"
1434895070239420423,2021-09-06 15:03:38,"Berita Terkini PON Papua: eSport Masuki Tahap Pra-PON, 891 Titik WiFi Disiapkan https://t.co/ZNkqqh4QBm #TempoSport"
1434895063209820161,2021-09-06 15:03:36,Wakil Ketua DPR RI Bantah Pembicaraan Amandemen UUD 1945 di Istana https://t.co/ba4tSHiVnz #TempoVideo
1434895056075313157,2021-09-06 15:03:35,Tips Belanja Online yang Aman dari Trojan Mobile Banking https://t.co/i7QlX3OxGe #TempoTekno
1434895049217568768,2021-09-06 15:03:33,"Selain Saipul Jamil, Ini 5 Selebriti yang Tersandung Kasus Pedofilia https://t.co/LiHAFMIAAa #TempoSeleb"
1434894970897321985,2021-09-06 15:03:14,"Desa Wisata Sesaot Lombok Barat Bersolek, Bangun Akses Jalan dan Atraksi Baru https://t.co/SoUZ2GZqbS #TempoTravel"
1434894963519545347,2021-09-06 15:03:13,"Sesat, Warga Afghanistan yang Telah Lama Menunggu Taliban Melempari Tentara Nasional yang Melarikan Diri… https://t.co/RWB3J41acH"
1434894956787736581,2021-09-06 15:03:11,"Saipul Jamil Disambut Setelah Bebas, Zaskia Adya Mecca: Ini Dunia Apa Sih? https://t.co/VfLCkaJIef #TempoCantika"
1434894949833588737,2021-09-06 15:03:09,"9 Medali Indonesia dari Paralimpiade Tokyo 2020, Leani Ratri Sumbang 3 Medali https://t.co/3ujdpsEpuf #TempoGrafis"
1434894943084957703,2021-09-06 15:03:08,Pameran Otomotif Jerman IAA Mobility Show 2021 Berpihak pada Perubahan Iklim https://t.co/qu4wULQCBD #TempoOtomotif
1434894936000720896,2021-09-06 15:03:06,"Masalah Jantung Tak Harus Terasa di Dada, di Mana Lagi? https://t.co/WlSRYy8LEA #TempoGaya"
1434894929197551617,2021-09-06 15:03:04,Berita Barcelona: Sergio Aguero dan Ousmane Dembele Akan Absen Hingga November https://t.co/GZ5BbAZKpI #TempoBola
